City,Client name,Country,Customer Segment,Date of Sale,Packaging,Priority,Product Category,Product Sub-Category,Product's name,Region,Row ID,Send date,Shipping Method,State,Zip code,Discount,Margin,Profit,Quantity,Sale Value,Shipping cost,Unit price
Porto Alegre,James Galang,Brasil,Consumer,9/25/2016,Small Pack,Low,Technology,Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Sul,512,9/27/2009 0:00,Normal Air,Rio Grande do Sul,22003,0.05,0.5,235.88,27,812.68,1.99,29.89
AnÃ¡polis,Justin Hirsh,Brasil,Consumer,10/15/2016,Medium Box,Not Specified,Technology,Office machines,Canon P1-DHIII Palm Printing Calculator,Centro-Oeste,6622,10/17/2009 0:00,Normal Air,GoiÃ¡s,48126,0.06,0.4,-43.7436,7,131.55,8.51,17.98
GoiÃ¢nia,Becky Castell,Brasil,Consumer,12/9/2016,Medium Box,Not Specified,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Centro-Oeste,7111,12/10/2009 0:00,Normal Air,GoiÃ¡s,60510,0.06,0.6,-58.344,9,64.0305,5.03,7.99
CuiabÃ¡,Katrina Bavinger,Brasil,Consumer,11/28/2019,Small Box,Not Specified,Technology,Telephones and Communication,8890,Centro-Oeste,3317,12/1/2012 0:00,Normal Air,Mato Grosso,63119,0.05,0.58,894.06,38,3701.5205,5.92,115.99
CorumbÃ¡ de GoiÃ¡s,Jim Mitchum,Brasil,Consumer,8/14/2016,Small Box,Not Specified,Technology,Telephones and Communication,3395,Centro-Oeste,1977,8/16/2009 0:00,Normal Air,GoiÃ¡s,77301,0.06,0.58,591.912,46,3296.062,10.78,85.99
Novo Gama,Jim Mitchum,Brasil,Consumer,5/11/2017,Small Box,Not Specified,Technology,Peripherals,Belkin ErgoBoardâ„¢ Keyboard,Centro-Oeste,7938,5/13/2010 0:00,Normal Air,GoiÃ¡s,75019,0.08,0.64,-99.24,6,182.64,6.5,30.98
GoiÃ¢nia,Ralph Knight,Brasil,Consumer,9/1/2017,Small Box,Not Specified,Technology,Telephones and Communication,2160i,Centro-Oeste,6372,9/2/2010 0:00,Normal Air,GoiÃ¡s,60438,0.08,0.59,1864.656,40,6789.9275,4.2,200.99
Novo Gama,Jim Mitchum,Brasil,Consumer,5/11/2017,Small Box,Not Specified,Technology,Telephones and Communication,StarTAC 7760,Centro-Oeste,7937,5/12/2010 0:00,Normal Air,GoiÃ¡s,77301,0.08,0.59,-39.215,16,833.9265,3.99,65.99
CuiabÃ¡,Ken Lonsdale,Brasil,Consumer,6/2/2019,Small Box,Not Specified,Technology,Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Centro-Oeste,1711,6/2/2012 0:00,Normal Air,Mato Grosso,63130,0.1,0.75,-127.23,32,824.24,5.89,26.31
Novo Gama,Jim Mitchum,Brasil,Consumer,5/11/2017,Small Pack,Not Specified,Technology,Peripherals,Imation DVD-RAM discs,Centro-Oeste,7939,5/13/2010 0:00,Normal Air,GoiÃ¡s,75019,0.01,0.43,232.99,21,736.17,1.99,35.41
GoiÃ¢nia,Beth Paige,Brasil,Consumer,5/30/2018,Small Pack,Not Specified,Technology,Telephones and Communication,Accessory9,Centro-Oeste,5075,5/31/2011 0:00,Normal Air,GoiÃ¡s,62223,0.02,0.39,381.168,33,999.226,3.3,35.99
AnÃ¡polis,Nathan Cano,Brasil,Consumer,7/10/2019,Small Pack,Not Specified,Technology,Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Centro-Oeste,4895,7/11/2012 0:00,Normal Air,GoiÃ¡s,55343,0.04,0.44,323.73,23,990.5,1.99,43.98
AnÃ¡polis,Sally Knutson,Brasil,Consumer,3/23/2019,Small Pack,Not Specified,Technology,Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Centro-Oeste,6948,3/25/2012 0:00,Normal Air,GoiÃ¡s,48071,0.05,0.4,-67.22,3,86.85,1.99,28.48
Goianésia,Jonathan Howell,Brasil,Consumer,1/31/2019,Small Pack,Not Specified,Technology,Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Centro-Oeste,5821,2/1/2012 0:00,Normal Air,GoiÃ¡s,75034,0.05,0.54,140.22,21,787.63,1.99,39.48
CorumbÃ¡ de GoiÃ¡s,Jim Mitchum,Brasil,Consumer,10/13/2017,Small Pack,Not Specified,Technology,Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Centro-Oeste,1867,10/15/2010 0:00,Normal Air,GoiÃ¡s,77301,0.07,0.44,326.39,22,971.82,1.99,43.98
Novo Gama,Darren Budd,Brasil,Consumer,1/3/2017,Small Pack,Not Specified,Technology,Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Centro-Oeste,8077,1/4/2010 0:00,Normal Air,GoiÃ¡s,76021,0.08,0.61,-64.24,37,294.48,3.62,8.46
CorumbÃ¡ de GoiÃ¡s,Grace Kelly,Brasil,Consumer,12/9/2018,Wrap Bag,Not Specified,Technology,Telephones and Communication,Accessory41,Centro-Oeste,1683,12/12/2011 0:00,Normal Air,GoiÃ¡s,75098,0.05,0.38,444.15,42,1274.5155,5.99,35.99
Recife,Cyra Reiten,Brasil,Consumer,10/2/2019,Large Box,Not Specified,Technology,Copiadoras e fax,Canon imageCLASS 2200 Advanced Copier,Nordeste,3575,10/3/2012 0:00,Normal Air,Pernambuco,91745,0.05,0.37,-9078.94,4,13698.96,24.49,3499.99
Aracaju,Roger Demir,Brasil,Consumer,9/12/2017,Large Box,Not Specified,Technology,Office machines,Polycom ViewStationâ„¢ ISDN Videoconferencing Unit,Nordeste,3048,9/14/2010 0:00,Normal Air,Sergipe,83701,0.06,0.39,-10263.6597,4,19014.24,24.49,6783.02
Feira de Santana,Raymond Book,Brasil,Consumer,10/19/2018,Large Box,Not Specified,Technology,Copiadoras e fax,Canon PC1080F Personal Copier,Nordeste,1831,10/20/2011 0:00,Normal Air,Bahia,98006,0.07,0.5,6492.667,43,24233.54,24.49,599.99
Feira de Santana,Tonja Turnell,Brasil,Consumer,7/10/2018,Large Box,Not Specified,Technology,Copiadoras e fax,Canon PC-428 Personal Copier,Nordeste,6111,7/12/2011 0:00,Normal Air,Bahia,98037,0.1,0.46,988.199,33,5964.19,24.49,199.99
Natal,Grace Kelly,Brasil,Consumer,11/16/2018,Small Box,Not Specified,Technology,Telephones and Communication,T65,Nordeste,7990,11/18/2011 0:00,Normal Air,Rio Grande do Norte,84003,0.01,0.56,-800.888,3,504.6705,4.2,195.99
Feira de Santana,Raymond Book,Brasil,Consumer,3/28/2019,Small Box,Not Specified,Technology,Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Nordeste,1447,3/30/2012 0:00,Normal Air,Bahia,98006,0.02,0.79,-48.44,30,569.61,4,17.98
Recife,Harold Dahlen,Brasil,Consumer,3/15/2017,Small Box,Not Specified,Technology,Peripherals,US Robotics 56K V.92 External Faxmodem,Nordeste,5159,3/16/2010 0:00,Normal Air,Pernambuco,96150,0.02,0.52,-119.92,10,999.89,19.99,99.99
Feira de Santana,Shui Tom,Brasil,Consumer,8/9/2017,Small Box,Not Specified,Technology,Telephones and Communication,6340,Nordeste,7026,8/9/2010 0:00,Normal Air,Bahia,99336,0.05,0.58,519.588,32,2288.642,2.79,85.99
Feira de Santana,Sarah Brown,Brasil,Consumer,5/5/2018,Small Box,Not Specified,Technology,Telephones and Communication,6340,Nordeste,2560,5/7/2011 0:00,Normal Air,Bahia,98042,0.06,0.58,-23.925,13,928.9055,2.79,85.99
Feira de Santana,Yoseph Carroll,Brasil,Consumer,8/19/2019,Small Box,Not Specified,Technology,Telephones and Communication,Timeport L7089,Nordeste,4579,8/20/2012 0:00,Normal Air,Bahia,98373,0.07,0.58,88.362,20,1991.8985,7.69,125.99
Recife,Charles Crestani,Brasil,Consumer,12/30/2017,Small Box,Not Specified,Technology,Telephones and Communication,282,Nordeste,2705,1/27/2011 0:00,Normal Air,Pernambuco,95051,0.08,0.56,727.362,35,3238.143,4.23,115.99
Feira de Santana,Adrian Shami,Brasil,Consumer,11/5/2018,Small Box,Not Specified,Technology,Telephones and Communication,KF 788,Nordeste,4406,11/6/2011 0:00,Normal Air,Bahia,98373,0.09,0.56,-120.934,9,337.2035,4.99,45.99
Sao Luís,Pauline Webber,Brasil,Consumer,9/15/2018,Small Box,Not Specified,Technology,Telephones and Communication,T28 WORLD,Nordeste,2416,9/16/2011 0:00,Normal Air,MaranhÃ£o,88201,0.1,0.6,-491.26,10,1529.3115,8.99,195.99
Recife,Elizabeth Moffitt,Brasil,Consumer,5/28/2017,Small Pack,Not Specified,Technology,Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Nordeste,5444,5/29/2010 0:00,Normal Air,Pernambuco,90640,0.01,0.42,569.3,38,1279.25,1.99,31.78
Teresina,Valerie Takahito,Brasil,Consumer,5/20/2019,Small Pack,Not Specified,Technology,Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Nordeste,5464,5/21/2012 0:00,Normal Air,Piauí,97060,0.02,0.64,-18.03,1,9.7,4.62,4.98
JoÃ£o Pessoa,Sanjit Jacobs,Brasil,Consumer,11/22/2017,Small Pack,Not Specified,Technology,Peripherals,"Sony IBM Color Diskettes, 25/Pack",Nordeste,7309,11/23/2010 0:00,Normal Air,Paraíba,80027,0.03,0.61,-27.66,11,13.52,2.96,0.99
Feira de Santana,Adrian Shami,Brasil,Consumer,11/26/2019,Small Pack,Not Specified,Technology,Telephones and Communication,Accessory29,Nordeste,5754,11/27/2012 0:00,Normal Air,Bahia,98373,0.03,0.83,-93.258,10,175.8565,1.25,20.99
Natal,Annie Thurman,Brasil,Consumer,6/2/2019,Small Pack,Not Specified,Technology,Telephones and Communication,Accessory39,Nordeste,466,6/4/2012 0:00,Normal Air,Rio Grande do Norte,84321,0.05,0.81,-95.975,33,584.511,3.3,20.99
Recife,Christy Brittain,Brasil,Consumer,8/6/2018,Small Pack,Not Specified,Technology,Peripherals,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",Nordeste,5079,8/8/2011 0:00,Normal Air,Pernambuco,95404,0.07,0.64,-38.44,7,39.01,4.32,4.98
Recife,Cyra Reiten,Brasil,Consumer,10/2/2019,Small Pack,Not Specified,Technology,Peripherals,Imation DVD-RAM discs,Nordeste,3574,10/4/2012 0:00,Normal Air,Pernambuco,91745,0.09,0.43,138.1,21,676.69,1.99,35.41
Feira de Santana,Stephanie Phelps,Brasil,Consumer,11/24/2016,Wrap Bag,Not Specified,Technology,Telephones and Communication,Accessory25,Nordeste,1652,11/26/2009 0:00,Normal Air,Bahia,98034,0.03,0.57,-20.911,11,194.174,0.99,20.99
SÃ£o Paulo,John Castell,Brasil,Consumer,7/21/2016,Small Box,Not Specified,Technology,Telephones and Communication,3285,Sudeste,5823,7/24/2009 0:00,Normal Air,SÃ£o Paulo,19464,0,0.59,-787.699,4,700.366,5.99,205.99
Ilha Solteira,Michael Chen,Brasil,Consumer,12/31/2016,Small Box,Not Specified,Technology,Telephones and Communication,T28 WORLD,Sudeste,6552,12/31/2009 0:00,Normal Air,SÃ£o Paulo,14304,0.01,0.6,2463.462,47,8216.593,8.99,195.99
Vitória,Elizabeth Moffitt,Brasil,Consumer,8/11/2017,Small Box,Not Specified,Technology,Peripherals,Micro Innovations Media Access Pro Keyboard,Sudeste,4443,8/12/2010 0:00,Normal Air,Espírito Santo,3839,0.02,0.76,-0.31,19,1504.97,4,77.51
Vitória,Barry Gonzalez,Brasil,Consumer,10/6/2017,Small Box,Not Specified,Technology,Telephones and Communication,Accessory27,Sudeste,5688,10/8/2010 0:00,Normal Air,Espírito Santo,20854,0.02,0.85,-112.123,34,1094.9105,5,35.99
Belo Horizonte,Harold Dahlen,Brasil,Consumer,3/15/2017,Small Box,Not Specified,Technology,Telephones and Communication,i1000,Sudeste,5158,3/16/2010 0:00,Normal Air,Minas Gerais,6478,0.03,0.58,215.433,26,1462.1615,5.99,65.99
SÃ£o Paulo,Tony Chapman,Brasil,Consumer,2/3/2018,Small Box,Not Specified,Technology,Peripherals,"Fellowes Internet Keyboard, Platinum",Sudeste,6356,2/5/2011 0:00,Normal Air,SÃ£o Paulo,45431,0.04,0.74,-116.18,4,130.14,8.65,30.42
Vitória,Ralph Arnett,Brasil,Consumer,12/6/2018,Small Box,Not Specified,Technology,Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Sudeste,2535,12/7/2011 0:00,Normal Air,Espírito Santo,21221,0.05,0.6,34.16,29,598.49,4,20.95
SÃ£o Paulo,Alex Grayson,Brasil,Consumer,6/29/2017,Small Box,Not Specified,Technology,Peripherals,Micro Innovations 104 Keyboard,Sudeste,1629,6/30/2010 0:00,Normal Air,SÃ£o Paulo,7095,0.09,0.64,-172.34,43,452.93,6.5,10.97
SÃ£o Paulo,Stephanie Ulpright,Brasil,Consumer,9/30/2019,Small Box,Not Specified,Technology,Peripherals,Keytronic French Keyboard,Sudeste,3830,10/1/2012 0:00,Normal Air,SÃ£o Paulo,44312,0.1,0.79,-85.03,50,3333.1,4,73.98
SÃ£o Paulo,Alan Haines,Brasil,Consumer,2/8/2019,Small Box,Not Specified,Technology,Telephones and Communication,6190,Sudeste,5306,2/9/2012 0:00,Normal Air,SÃ£o Paulo,14150,0.1,0.55,186.417,24,1247.9275,2.5,65.99
SÃ£o Paulo,Sally Hughsby,Brasil,Consumer,10/8/2017,Small Pack,Not Specified,Technology,Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Sudeste,1040,10/9/2010 0:00,Normal Air,SÃ£o Paulo,44070,0.02,0.45,-24.48,8,141.77,1.99,17.48
SÃ£o Paulo,Anne Pryor,Brasil,Consumer,10/20/2018,Small Pack,Not Specified,Technology,Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Sudeste,25,10/22/2011 0:00,Normal Air,SÃ£o Paulo,12180,0.09,0.64,-89.25,25,125.85,4.62,4.98
SÃ£o Paulo,Justin Hirsh,Brasil,Consumer,7/21/2019,Small Pack,Not Specified,Technology,Telephones and Communication,Accessory9,Sudeste,2886,7/22/2012 0:00,Normal Air,SÃ£o Paulo,11714,0.1,0.39,82.818,16,466.9475,3.3,35.99
MaringÃ¡,Harry Marie,Brasil,Consumer,6/19/2017,Medium Box,Not Specified,Technology,Office machines,Canon P1-DHIII Palm Printing Calculator,Sul,7072,6/20/2010 0:00,Normal Air,ParanÃ¡,33134,0,0.4,76.38,44,839.19,8.51,17.98
Curitiba,Tracy Zic,Brasil,Consumer,6/2/2017,Medium Box,Not Specified,Technology,Office machines,Canon P1-DHIII Palm Printing Calculator,Sul,1688,6/3/2010 0:00,Normal Air,ParanÃ¡,33404,0.04,0.4,25.14,32,599.52,8.51,17.98
Itajaí,Julia Dunbar,Brasil,Consumer,10/8/2017,Small Box,Not Specified,Technology,Telephones and Communication,300 Series Non-Flip,Sul,7383,10/10/2010 0:00,Normal Air,Santa Catarina,30188,0.02,0.6,-449.416,6,834.2155,8.08,155.99
Porto Alegre,Jack O'Briant,Brasil,Consumer,4/3/2018,Small Box,Not Specified,Technology,Peripherals,"IBM Active Response Keyboard, Black",Sul,1361,4/4/2011 0:00,Normal Air,Rio Grande do Sul,39530,0.03,0.67,34.42,26,1075.91,7.12,39.98
Porto Alegre,Jack O'Briant,Brasil,Consumer,4/3/2018,Small Box,Not Specified,Technology,Telephones and Communication,StarTAC 7760,Sul,1362,4/4/2011 0:00,Normal Air,Rio Grande do Sul,39530,0.03,0.59,137.862,21,1176.859,3.99,65.99
Erval Seco,Jack O'Briant,Brasil,Consumer,6/27/2018,Small Box,Not Specified,Technology,Peripherals,Keytronic French Keyboard,Sul,7572,6/28/2011 0:00,Normal Air,Rio Grande do Sul,39503,0.06,0.65,131.02,33,2492.97,14.52,73.98
Porto Alegre,Katherine Hughes,Brasil,Consumer,9/23/2017,Small Box,Not Specified,Technology,Telephones and Communication,TimeportP7382,Sul,5830,9/24/2010 0:00,Normal Air,Rio Grande do Sul,23320,0.08,0.56,2461.311,48,8273.2795,8.99,205.99
Curitiba,Toby Knight,Brasil,Consumer,3/12/2017,Small Box,Not Specified,Technology,Telephones and Communication,StarTAC ST7868,Sul,2132,3/13/2010 0:00,Normal Air,ParanÃ¡,34609,0.1,0.55,268.011,21,2185.9535,8.99,125.99
Porto Alegre,Rick Wilson,Brasil,Consumer,6/26/2018,Small Pack,Not Specified,Technology,Telephones and Communication,Accessory6,Sul,1110,6/27/2011 0:00,Normal Air,Rio Grande do Sul,28403,0.03,0.8,-184.69,16,772.412,5,55.99
Cachoeira do Sul,Larry Blacks,Brasil,Consumer,11/16/2016,Small Pack,Not Specified,Technology,Peripherals,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Sul,6935,11/16/2009 0:00,Normal Air,Rio Grande do Sul,29915,0.1,0.69,-195.6,45,318.94,5.53,7.37
GoiÃ¢nia,Charles McCrossin,Brasil,Corporate,3/26/2018,Large Box,Average,Technology,Copiadoras e fax,Sharp AL-1530CS Digital Copier,Centro-Oeste,4305,3/27/2011 0:00,Normal Air,GoiÃ¡s,60544,0.08,0.36,6907.613,35,17387.65,24.49,499.99
GoiÃ¢nia,Jim Radford,Brasil,Corporate,8/12/2018,Medium Box,Average,Technology,Telephones and Communication,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Centro-Oeste,3861,8/14/2011 0:00,Normal Air,GoiÃ¡s,60007,0,0.57,297.108,16,2631.107,13.99,179.99
Formosa,Erin Creighton,Brasil,Corporate,11/25/2016,Medium Box,Average,Technology,Office machines,Polycom VoiceStation 100,Centro-Oeste,2432,11/26/2009 0:00,Normal Air,GoiÃ¡s,75007,0.05,0.39,2574.12,24,6930.97,13.99,300.98
Brasilia,Roy Skaria,Brasil,Corporate,8/28/2016,Medium Box,Average,Technology,Telephones and Communication,1726 Digital Answering Machine,Centro-Oeste,5238,8/29/2009 0:00,Normal Air,Distrito Federal,67601,0.05,0.58,3.312,25,453.2455,4.81,20.99
GoiÃ¢nia,Alan Barnes,Brasil,Corporate,8/15/2017,Medium Box,Average,Technology,Office machines,Canon P1-DHIII Palm Printing Calculator,Centro-Oeste,2727,8/15/2010 0:00,Normal Air,GoiÃ¡s,62701,0.06,0.4,-53.0787,2,42.31,8.51,17.98
AnÃ¡polis,Charles Sheldon,Brasil,Corporate,3/8/2017,Medium Box,Average,Technology,Office machines,Canon MP41DH Printing Calculator,Centro-Oeste,2021,3/10/2010 0:00,Normal Air,GoiÃ¡s,55379,0.07,0.38,2366.51,37,5610.84,13.99,150.98
CuiabÃ¡,Lycoris Saunders,Brasil,Corporate,9/14/2017,Medium Box,Average,Technology,Office machines,Polycom VoiceStation 100,Centro-Oeste,5787,9/15/2010 0:00,Normal Air,Mato Grosso,63129,0.09,0.39,5455.96,45,12571.63,13.99,300.98
GoiÃ¢nia,Michelle Lonsdale,Brasil,Corporate,6/20/2018,Small Box,Average,Technology,Telephones and Communication,i470,Centro-Oeste,3716,6/22/2011 0:00,Normal Air,GoiÃ¡s,60139,0,0.56,1215.441,26,4688.9485,5.26,205.99
AnÃ¡polis,Shahid Shariari,Brasil,Corporate,7/15/2017,Small Box,Average,Technology,Telephones and Communication,Accessory12,Centro-Oeste,3687,7/17/2010 0:00,Normal Air,GoiÃ¡s,48342,0.01,0.35,795.051,25,1809.0125,2.5,85.99
AnÃ¡polis,Art Ferguson,Brasil,Corporate,3/19/2018,Small Box,Average,Technology,Telephones and Communication,3285,Centro-Oeste,3672,3/20/2011 0:00,Normal Air,GoiÃ¡s,55901,0.02,0.59,2028.357,43,7452.137,5.99,205.99
Formosa,Ruben Ausman,Brasil,Corporate,12/19/2019,Small Box,Average,Technology,Telephones and Communication,T193,Centro-Oeste,3731,12/20/2012 0:00,Normal Air,GoiÃ¡s,75460,0.02,0.57,390.861,31,1772.2245,4.99,65.99
Brasilia,Sarah Foster,Brasil,Corporate,8/15/2016,Small Box,Average,Technology,Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Centro-Oeste,7053,8/17/2009 0:00,Normal Air,Distrito Federal,67601,0.03,0.6,34.03,22,482.37,4,20.95
GoiÃ¢nia,Michelle Lonsdale,Brasil,Corporate,11/23/2019,Small Box,Average,Technology,Peripherals,"Fellowes Internet Keyboard, Platinum",Centro-Oeste,4392,11/25/2012 0:00,Normal Air,GoiÃ¡s,60139,0.03,0.74,-112.44,5,165.04,8.65,30.42
Formosa,Anna Haberlin,Brasil,Corporate,4/10/2018,Small Box,Average,Technology,Peripherals,U.S. Robotics 56K Internet Call Modem,Centro-Oeste,2501,4/12/2011 0:00,Normal Air,GoiÃ¡s,75217,0.04,0.5,1049.45,45,4598.73,19.99,99.99
Formosa,Thomas Boland,Brasil,Corporate,5/22/2018,Small Box,Average,Technology,Telephones and Communication,6120,Centro-Oeste,5220,5/24/2011 0:00,Normal Air,GoiÃ¡s,53590,0.04,0.58,447.12,45,2503.3265,8.8,65.99
Douradina,Anna Gayman,Brasil,Corporate,2/10/2017,Small Box,Average,Technology,Telephones and Communication,3395,Centro-Oeste,880,2/13/2010 0:00,Normal Air,Mato Grosso do Sul,74006,0.04,0.58,4.212,18,1297.4485,10.78,85.99
Brasilia,Guy Armstrong,Brasil,Corporate,11/19/2019,Small Box,Average,Technology,Peripherals,Logitech Access Keyboard,Centro-Oeste,180,11/20/2012 0:00,Normal Air,Mato Grosso do Sul,46203,0.05,0.37,20.21,14,222.91,4,15.98
Douradina,Shirley Schmidt,Brasil,Corporate,1/30/2019,Small Box,Average,Technology,Peripherals,Belkin 105-Key Black Keyboard,Centro-Oeste,2766,1/31/2012 0:00,Normal Air,Mato Grosso do Sul,58701,0.05,0.68,30.29,39,796.08,4,19.98
Formosa,Darren Powers,Brasil,Corporate,12/25/2019,Small Box,Average,Technology,Telephones and Communication,StarTAC 6500,Centro-Oeste,2681,12/28/2012 0:00,Normal Air,GoiÃ¡s,76201,0.05,0.59,-452.386,5,539.206,8.8,125.99
CuiabÃ¡,Luke Weiss,Brasil,Corporate,9/26/2017,Small Box,Average,Technology,Telephones and Communication,StarTAC 7760,Centro-Oeste,5341,9/27/2010 0:00,Normal Air,Mato Grosso,50315,0.05,0.59,394.452,31,1784.048,3.99,65.99
Brasilia,Joy Smith,Brasil,Corporate,7/7/2019,Small Box,Average,Technology,Telephones and Communication,KF 788,Centro-Oeste,4611,7/9/2012 0:00,Normal Air,Mato Grosso do Sul,47906,0.05,0.56,-19.437,15,572.4325,4.99,45.99
AnÃ¡polis,Michael Granlund,Brasil,Corporate,8/4/2016,Small Box,Average,Technology,Peripherals,Logitech Cordless Navigator Duo,Centro-Oeste,1723,8/6/2009 0:00,Normal Air,GoiÃ¡s,55433,0.07,0.48,670.96,34,2560.59,7.18,80.98
Brasilia,Jack Lebron,Brasil,Corporate,8/7/2018,Small Box,Average,Technology,Peripherals,U.S. Robotics 56K Internet Call Modem,Centro-Oeste,2951,8/10/2011 0:00,Normal Air,Mato Grosso do Sul,46060,0.07,0.5,26.94,17,1616.64,19.99,99.99
AnÃ¡polis,Lela Donovan,Brasil,Corporate,3/26/2017,Small Box,Average,Technology,Telephones and Communication,V8162,Centro-Oeste,993,3/28/2010 0:00,Normal Air,GoiÃ¡s,48195,0.07,0.56,303.525,30,1580.6005,2.79,65.99
Formosa,Thomas Boland,Brasil,Corporate,6/8/2019,Small Box,Average,Technology,Telephones and Communication,T65,Centro-Oeste,4919,6/9/2012 0:00,Normal Air,GoiÃ¡s,53590,0.08,0.56,-165.946,11,1770.2015,4.2,195.99
CuiabÃ¡,Guy Thornton,Brasil,Corporate,2/4/2018,Small Box,Average,Technology,Telephones and Communication,StarTAC 6500,Centro-Oeste,7140,2/6/2011 0:00,Normal Air,Mato Grosso,63130,0.08,0.59,1077.921,46,4804.0385,8.8,125.99
Brasilia,Jack Lebron,Brasil,Corporate,4/11/2017,Small Box,Average,Technology,Telephones and Communication,Timeport L7089,Centro-Oeste,4085,4/13/2010 0:00,Normal Air,Mato Grosso do Sul,46368,0.08,0.58,575.334,31,3206.965,7.69,125.99
AnÃ¡polis,Mark Cousins,Brasil,Corporate,4/16/2018,Small Box,Average,Technology,Telephones and Communication,T28 WORLD,Centro-Oeste,6375,4/18/2011 0:00,Normal Air,GoiÃ¡s,55124,0.1,0.6,704.889,32,4941.7725,8.99,195.99
Formosa,Darren Budd,Brasil,Corporate,3/29/2019,Small Pack,Average,Technology,Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Centro-Oeste,4590,3/31/2012 0:00,Normal Air,GoiÃ¡s,78745,0.02,0.4,724.14,50,1507.16,1.99,28.48
FÃ¡tima do Sul,Pauline Chand,Brasil,Corporate,6/26/2017,Small Pack,Average,Technology,Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Centro-Oeste,8312,6/28/2010 0:00,Normal Air,Mato Grosso do Sul,74055,0.03,0.4,589.2,45,1305.31,1.99,28.48
AnÃ¡polis,Paul MacIntyre,Brasil,Corporate,11/12/2018,Small Pack,Average,Technology,Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Centro-Oeste,8092,11/12/2011 0:00,Normal Air,GoiÃ¡s,49002,0.04,0.71,134.85,38,1806.43,3.61,47.98
Formosa,Erin Creighton,Brasil,Corporate,11/25/2016,Small Pack,Average,Technology,Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Centro-Oeste,2431,11/27/2009 0:00,Normal Air,GoiÃ¡s,75007,0.04,0.45,296.06,49,848.92,1.99,17.48
Goianésia,Paul Prost,Brasil,Corporate,3/25/2017,Small Pack,Average,Technology,Peripherals,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",Centro-Oeste,6013,3/27/2010 0:00,Normal Air,GoiÃ¡s,57103,0.04,0.64,-32.78,5,29.66,4.32,4.98
Douradina,Bill Donatelli,Brasil,Corporate,12/7/2017,Small Pack,Average,Technology,Peripherals,"3.5"" IBM Formatted Diskettes, DS/HD",Centro-Oeste,1737,12/9/2010 0:00,Normal Air,Mato Grosso do Sul,68025,0.04,0.66,-56.78,17,112.86,4.07,6.6
Brasilia,Brian Moss,Brasil,Corporate,1/21/2019,Small Pack,Average,Technology,Telephones and Communication,Accessory13,Centro-Oeste,7769,1/22/2012 0:00,Normal Air,Mato Grosso do Sul,46041,0.04,0.57,479.952,48,1494.232,1.25,35.99
FÃ¡tima do Sul,Pauline Chand,Brasil,Corporate,6/26/2017,Small Pack,Average,Technology,Peripherals,Fuji Slim Jewel Case CD-R,Centro-Oeste,8311,6/27/2010 0:00,Normal Air,Mato Grosso do Sul,73120,0.08,0.55,-29.02,19,39.42,1.99,2.12
Formosa,James Lanier,Brasil,Corporate,3/4/2018,Small Pack,Average,Technology,Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Centro-Oeste,4994,3/6/2011 0:00,Normal Air,GoiÃ¡s,78501,0.1,0.66,-70.31,15,71.61,4.93,4.89
